"Plot Title: NG08"
"#","Date Time, GMT-08:00","Temp, °F","Coupler Detached","Bad Battery","Good Battery","Coupler Attached","Host Connected","Stopped","End Of File"
1569,12/08/10 01:26:08 PM,52.203,,,,,,,
1570,12/08/10 01:56:09 PM,52.246,,,,,,,
1571,12/08/10 02:26:10 PM,52.246,,,,,,,
1572,12/08/10 02:56:11 PM,52.291,,,,,,,
1573,12/08/10 03:26:12 PM,52.378,,,,,,,
1574,12/08/10 03:56:13 PM,52.423,,,,,,,
1575,12/08/10 04:26:14 PM,52.466,,,,,,,
1576,12/08/10 04:56:15 PM,52.423,,,,,,,
1577,12/08/10 05:26:16 PM,52.378,,,,,,,
1578,12/08/10 05:56:17 PM,52.335,,,,,,,
1579,12/08/10 06:26:18 PM,52.291,,,,,,,
1580,12/08/10 06:56:19 PM,52.246,,,,,,,
1581,12/08/10 07:26:20 PM,52.291,,,,,,,
1582,12/08/10 07:56:21 PM,52.029,,,,,,,
1583,12/08/10 08:26:22 PM,51.458,,,,,,,
1584,12/08/10 08:56:23 PM,51.193,,,,,,,
1585,12/08/10 09:26:24 PM,51.062,,,,,,,
1586,12/08/10 09:56:25 PM,51.017,,,,,,,
1587,12/08/10 10:26:26 PM,50.974,,,,,,,
1588,12/08/10 10:56:27 PM,50.886,,,,,,,
1589,12/08/10 11:26:28 PM,50.752,,,,,,,
1590,12/08/10 11:56:29 PM,50.709,,,,,,,
1591,12/09/10 12:26:30 AM,50.709,,,,,,,
1592,12/09/10 12:56:31 AM,50.709,,,,,,,
1593,12/09/10 01:26:32 AM,50.709,,,,,,,
1594,12/09/10 01:56:33 AM,50.709,,,,,,,
1595,12/09/10 02:26:34 AM,50.664,,,,,,,
1596,12/09/10 02:56:35 AM,50.576,,,,,,,
1597,12/09/10 03:26:36 AM,50.533,,,,,,,
1598,12/09/10 03:56:37 AM,50.445,,,,,,,
1599,12/09/10 04:26:38 AM,50.311,,,,,,,
1600,12/09/10 04:56:39 AM,50.223,,,,,,,
1601,12/09/10 05:26:40 AM,50.135,,,,,,,
1602,12/09/10 05:56:41 AM,50.047,,,,,,,
1603,12/09/10 06:26:42 AM,49.959,,,,,,,
1604,12/09/10 06:56:43 AM,49.870,,,,,,,
1605,12/09/10 07:26:44 AM,49.825,,,,,,,
1606,12/09/10 07:56:45 AM,49.737,,,,,,,
1607,12/09/10 08:26:46 AM,49.692,,,,,,,
1608,12/09/10 08:56:47 AM,49.649,,,,,,,
1609,12/09/10 09:26:48 AM,49.604,,,,,,,
1610,12/09/10 09:56:49 AM,49.516,,,,,,,
1611,12/09/10 10:26:50 AM,49.471,,,,,,,
1612,12/09/10 10:56:51 AM,49.471,,,,,,,
1613,12/09/10 11:26:52 AM,49.471,,,,,,,
1614,12/09/10 11:56:53 AM,49.471,,,,,,,
1615,12/09/10 12:26:54 PM,49.428,,,,,,,
1616,12/09/10 12:56:55 PM,49.428,,,,,,,
1617,12/09/10 01:26:56 PM,49.428,,,,,,,
1618,12/09/10 01:56:57 PM,49.428,,,,,,,
1619,12/09/10 02:26:58 PM,49.428,,,,,,,
1620,12/09/10 02:56:59 PM,49.471,,,,,,,
1621,12/09/10 03:27:00 PM,49.516,,,,,,,
1622,12/09/10 03:57:01 PM,49.471,,,,,,,
1623,12/09/10 04:27:02 PM,49.516,,,,,,,
1624,12/09/10 04:57:03 PM,49.471,,,,,,,
1625,12/09/10 05:27:04 PM,49.428,,,,,,,
1626,12/09/10 05:57:05 PM,49.471,,,,,,,
1627,12/09/10 06:27:06 PM,49.561,,,,,,,
1628,12/09/10 06:57:07 PM,49.692,,,,,,,
1629,12/09/10 07:27:08 PM,49.782,,,,,,,
1630,12/09/10 07:57:09 PM,49.959,,,,,,,
1631,12/09/10 08:27:10 PM,50.311,,,,,,,
1632,12/09/10 08:57:11 PM,50.664,,,,,,,
1633,12/09/10 09:27:12 PM,50.886,,,,,,,
1634,12/09/10 09:57:13 PM,50.974,,,,,,,
1635,12/09/10 10:27:14 PM,50.886,,,,,,,
1636,12/09/10 10:57:15 PM,50.709,,,,,,,
1637,12/09/10 11:27:16 PM,50.664,,,,,,,
1638,12/09/10 11:57:17 PM,50.709,,,,,,,
1639,12/10/10 12:27:18 AM,50.886,,,,,,,
1640,12/10/10 12:57:19 AM,51.017,,,,,,,
1641,12/10/10 01:27:20 AM,51.193,,,,,,,
1642,12/10/10 01:57:21 AM,51.370,,,,,,,
1643,12/10/10 02:27:22 AM,51.544,,,,,,,
1644,12/10/10 02:57:23 AM,51.678,,,,,,,
1645,12/10/10 03:27:24 AM,51.809,,,,,,,
1646,12/10/10 03:57:25 AM,51.940,,,,,,,
1647,12/10/10 04:27:26 AM,52.072,,,,,,,
1648,12/10/10 04:57:27 AM,52.203,,,,,,,
1649,12/10/10 05:27:28 AM,52.335,,,,,,,
1650,12/10/10 05:57:29 AM,52.509,,,,,,,
1651,12/10/10 06:27:30 AM,52.641,,,,,,,
1652,12/10/10 06:57:31 AM,52.772,,,,,,,
1653,12/10/10 07:27:32 AM,52.903,,,,,,,
1654,12/10/10 07:57:33 AM,53.035,,,,,,,
1655,12/10/10 08:27:34 AM,53.166,,,,,,,
1656,12/10/10 08:57:35 AM,53.253,,,,,,,
1657,12/10/10 09:27:36 AM,53.298,,,,,,,
1658,12/10/10 09:57:37 AM,53.341,,,,,,,
1659,12/10/10 10:27:38 AM,53.341,,,,,,,
1660,12/10/10 10:57:39 AM,53.384,,,,,,,
1661,12/10/10 11:27:40 AM,53.341,,,,,,,
1662,12/10/10 11:57:41 AM,53.341,,,,,,,
1663,12/10/10 12:27:42 PM,53.341,,,,,,,
1664,12/10/10 12:57:43 PM,53.384,,,,,,,
1665,12/10/10 01:27:44 PM,53.384,,,,,,,
1666,12/10/10 01:57:45 PM,53.384,,,,,,,
1667,12/10/10 02:27:46 PM,53.298,,,,,,,
1668,12/10/10 02:57:47 PM,53.253,,,,,,,
1669,12/10/10 03:27:48 PM,53.166,,,,,,,
1670,12/10/10 03:57:49 PM,53.121,,,,,,,
1671,12/10/10 04:27:50 PM,52.992,,,,,,,
1672,12/10/10 04:57:51 PM,52.903,,,,,,,
1673,12/10/10 05:27:52 PM,52.817,,,,,,,
1674,12/10/10 05:57:53 PM,52.729,,,,,,,
1675,12/10/10 06:27:54 PM,52.641,,,,,,,
1676,12/10/10 06:57:55 PM,52.597,,,,,,,
1677,12/10/10 07:27:56 PM,52.597,,,,,,,
1678,12/10/10 07:57:57 PM,52.466,,,,,,,
1679,12/10/10 08:27:58 PM,52.466,,,,,,,
1680,12/10/10 08:57:59 PM,52.466,,,,,,,
1681,12/10/10 09:28:00 PM,52.509,,,,,,,
1682,12/10/10 09:58:01 PM,52.554,,,,,,,
1683,12/10/10 10:28:02 PM,52.291,,,,,,,
1684,12/10/10 10:58:03 PM,52.246,,,,,,,
1685,12/10/10 11:28:04 PM,52.291,,,,,,,
1686,12/10/10 11:58:05 PM,52.509,,,,,,,
1687,12/11/10 12:28:06 AM,52.903,,,,,,,
1688,12/11/10 12:58:07 AM,53.298,,,,,,,
1689,12/11/10 01:28:08 AM,53.733,,,,,,,
1690,12/11/10 01:58:09 AM,54.255,,,,,,,
1691,12/11/10 02:28:10 AM,54.777,,,,,,,
1692,12/11/10 02:58:11 AM,55.256,,,,,,,
1693,12/11/10 03:28:12 AM,55.690,,,,,,,
1694,12/11/10 03:58:13 AM,55.992,,,,,,,
1695,12/11/10 04:28:14 AM,56.122,,,,,,,
1696,12/11/10 04:58:15 AM,56.165,,,,,,,
1697,12/11/10 05:28:16 AM,56.122,,,,,,,
1698,12/11/10 05:58:17 AM,56.035,,,,,,,
1699,12/11/10 06:28:18 AM,55.949,,,,,,,
1700,12/11/10 06:58:19 AM,55.819,,,,,,,
1701,12/11/10 07:28:20 AM,55.776,,,,,,,
1702,12/11/10 07:58:21 AM,55.213,,,,,,,
1703,12/11/10 08:28:22 AM,54.561,,,,,,,
1704,12/11/10 08:58:23 AM,54.300,,,,,,,
1705,12/11/10 09:28:24 AM,54.255,,,,,,,
1706,12/11/10 09:58:25 AM,54.300,,,,,,,
1707,12/11/10 10:28:26 AM,54.387,,,,,,,
1708,12/11/10 10:58:27 AM,54.473,,,,,,,
1709,12/11/10 11:28:28 AM,54.604,,,,,,,
1710,12/11/10 11:58:29 AM,54.691,,,,,,,
1711,12/11/10 12:28:30 PM,54.648,,,,,,,
1712,12/11/10 12:58:31 PM,54.648,,,,,,,
1713,12/11/10 01:28:32 PM,54.734,,,,,,,
1714,12/11/10 01:58:33 PM,54.777,,,,,,,
1715,12/11/10 02:28:34 PM,54.865,,,,,,,
1716,12/11/10 02:58:35 PM,54.995,,,,,,,
1717,12/11/10 03:28:36 PM,55.342,,,,,,,
1718,12/11/10 03:58:37 PM,55.690,,,,,,,
1719,12/11/10 04:28:38 PM,55.949,,,,,,,
1720,12/11/10 04:58:39 PM,56.035,,,,,,,
1721,12/11/10 05:28:40 PM,56.035,,,,,,,
1722,12/11/10 05:58:41 PM,55.949,,,,,,,
1723,12/11/10 06:28:42 PM,55.690,,,,,,,
1724,12/11/10 06:58:43 PM,55.515,,,,,,,
1725,12/11/10 07:28:44 PM,55.429,,,,,,,
1726,12/11/10 07:58:45 PM,55.342,,,,,,,
1727,12/11/10 08:28:46 PM,55.342,,,,,,,
1728,12/11/10 08:58:47 PM,55.299,,,,,,,
1729,12/11/10 09:28:48 PM,55.299,,,,,,,
1730,12/11/10 09:58:49 PM,55.256,,,,,,,
1731,12/11/10 10:28:50 PM,55.081,,,,,,,
1732,12/11/10 10:58:51 PM,54.865,,,,,,,
1733,12/11/10 11:28:52 PM,54.648,,,,,,,
1734,12/11/10 11:58:53 PM,54.473,,,,,,,
1735,12/12/10 12:28:54 AM,54.300,,,,,,,
1736,12/12/10 12:58:55 AM,54.169,,,,,,,
1737,12/12/10 01:28:56 AM,54.037,,,,,,,
1738,12/12/10 01:58:57 AM,53.908,,,,,,,
1739,12/12/10 02:28:58 AM,53.733,,,,,,,
1740,12/12/10 02:58:59 AM,53.559,,,,,,,
1741,12/12/10 03:29:00 AM,53.384,,,,,,,
1742,12/12/10 03:59:01 AM,53.209,,,,,,,
1743,12/12/10 04:29:02 AM,53.035,,,,,,,
1744,12/12/10 04:59:03 AM,52.817,,,,,,,
1745,12/12/10 05:29:04 AM,52.641,,,,,,,
1746,12/12/10 05:59:05 AM,52.466,,,,,,,
1747,12/12/10 06:29:06 AM,52.291,,,,,,,
1748,12/12/10 06:59:07 AM,52.072,,,,,,,
1749,12/12/10 07:29:08 AM,51.852,,,,,,,
1750,12/12/10 07:59:09 AM,51.678,,,,,,,
1751,12/12/10 08:29:10 AM,51.501,,,,,,,
1752,12/12/10 08:59:11 AM,51.370,,,,,,,
1753,12/12/10 09:29:12 AM,51.237,,,,,,,
1754,12/12/10 09:59:13 AM,51.105,,,,,,,
1755,12/12/10 10:29:14 AM,50.974,,,,,,,
1756,12/12/10 10:59:15 AM,50.752,,,,,,,
1757,12/12/10 11:29:16 AM,50.533,,,,,,,
1758,12/12/10 11:59:17 AM,50.400,,,,,,,
1759,12/12/10 12:29:18 PM,50.311,,,,,,,
1760,12/12/10 12:59:19 PM,50.223,,,,,,,
1761,12/12/10 01:29:20 PM,50.180,,,,,,,
1762,12/12/10 01:59:21 PM,50.180,,,,,,,
1763,12/12/10 02:29:22 PM,50.268,,,,,,,
1764,12/12/10 02:59:23 PM,50.135,,,,,,,
1765,12/12/10 03:29:24 PM,49.914,,,,,,,
1766,12/12/10 03:59:25 PM,49.782,,,,,,,
1767,12/12/10 04:29:26 PM,49.737,,,,,,,
1768,12/12/10 04:59:27 PM,49.692,,,,,,,
1769,12/12/10 05:29:28 PM,49.604,,,,,,,
1770,12/12/10 05:59:29 PM,49.471,,,,,,,
1771,12/12/10 06:29:30 PM,49.294,,,,,,,
1772,12/12/10 06:59:31 PM,49.204,,,,,,,
1773,12/12/10 07:29:32 PM,49.161,,,,,,,
1774,12/12/10 07:59:33 PM,49.116,,,,,,,
1775,12/12/10 08:29:34 PM,49.116,,,,,,,
1776,12/12/10 08:59:35 PM,49.116,,,,,,,
1777,12/12/10 09:29:36 PM,49.161,,,,,,,
1778,12/12/10 09:59:37 PM,49.204,,,,,,,
1779,12/12/10 10:29:38 PM,49.294,,,,,,,
1780,12/12/10 10:59:39 PM,49.428,,,,,,,
1781,12/12/10 11:29:40 PM,49.604,,,,,,,
1782,12/12/10 11:59:41 PM,49.870,,,,,,,
1783,12/13/10 12:29:42 AM,49.959,,,,,,,
1784,12/13/10 12:59:43 AM,50.092,,,,,,,
1785,12/13/10 01:29:44 AM,50.223,,,,,,,
1786,12/13/10 01:59:45 AM,50.400,,,,,,,
1787,12/13/10 02:29:46 AM,50.576,,,,,,,
1788,12/13/10 02:59:47 AM,50.709,,,,,,,
1789,12/13/10 03:29:48 AM,50.886,,,,,,,
1790,12/13/10 03:59:49 AM,51.017,,,,,,,
1791,12/13/10 04:29:50 AM,51.193,,,,,,,
1792,12/13/10 04:59:51 AM,51.325,,,,,,,
1793,12/13/10 05:29:52 AM,51.458,,,,,,,
1794,12/13/10 05:59:53 AM,51.589,,,,,,,
1795,12/13/10 06:29:54 AM,51.764,,,,,,,
1796,12/13/10 06:59:55 AM,51.852,,,,,,,
1797,12/13/10 07:29:56 AM,51.984,,,,,,,
1798,12/13/10 07:59:57 AM,52.115,,,,,,,
1799,12/13/10 08:29:58 AM,52.203,,,,,,,
1800,12/13/10 08:59:59 AM,52.291,,,,,,,
1801,12/13/10 09:30:00 AM,52.378,,,,,,,
1802,12/13/10 10:00:01 AM,52.466,,,,,,,
1803,12/13/10 10:30:02 AM,52.466,,,,,,,
1804,12/13/10 11:00:03 AM,52.423,,,,,,,
1805,12/13/10 11:30:04 AM,52.466,,,,,,,
1806,12/13/10 12:00:05 PM,52.597,,,,,,,
1807,12/13/10 12:30:06 PM,52.729,,,,,,,
1808,12/13/10 01:00:07 PM,52.860,,,,,,,
1809,12/13/10 01:30:08 PM,52.992,,,,,,,
1810,12/13/10 02:00:09 PM,53.121,,,,,,,
1811,12/13/10 02:30:10 PM,53.253,,,,,,,
1812,12/13/10 03:00:11 PM,53.427,,,,,,,
1813,12/13/10 03:30:12 PM,53.559,,,,,,,
1814,12/13/10 04:00:13 PM,53.690,,,,,,,
1815,12/13/10 04:30:14 PM,53.820,,,,,,,
1816,12/13/10 05:00:15 PM,53.951,,,,,,,
1817,12/13/10 05:30:16 PM,54.126,,,,,,,
1818,12/13/10 06:00:17 PM,54.255,,,,,,,
1819,12/13/10 06:30:18 PM,54.387,,,,,,,
1820,12/13/10 07:00:19 PM,54.516,,,,,,,
1821,12/13/10 07:30:20 PM,54.648,,,,,,,
1822,12/13/10 08:00:21 PM,54.430,,,,,,,
1823,12/13/10 08:30:22 PM,54.212,,,,,,,
1824,12/13/10 09:00:23 PM,54.212,,,,,,,
1825,12/13/10 09:30:24 PM,54.255,,,,,,,
1826,12/13/10 10:00:25 PM,54.343,,,,,,,
1827,12/13/10 10:30:26 PM,54.430,,,,,,,
1828,12/13/10 11:00:27 PM,54.430,,,,,,,
1829,12/13/10 11:30:28 PM,54.604,,,,,,,
1830,12/14/10 12:00:29 AM,54.909,,,,,,,
1831,12/14/10 12:30:30 AM,55.125,,,,,,,
1832,12/14/10 01:00:31 AM,55.299,,,,,,,
1833,12/14/10 01:30:32 AM,55.386,,,,,,,
1834,12/14/10 02:00:33 AM,55.472,,,,,,,
1835,12/14/10 02:30:34 AM,55.515,,,,,,,
1836,12/14/10 03:00:35 AM,55.515,,,,,,,
1837,12/14/10 03:30:36 AM,55.515,,,,,,,
1838,12/14/10 04:00:37 AM,55.472,,,,,,,
1839,12/14/10 04:30:38 AM,55.429,,,,,,,
1840,12/14/10 05:00:39 AM,55.342,,,,,,,
1841,12/14/10 05:30:40 AM,55.256,,,,,,,
1842,12/14/10 06:00:41 AM,55.168,,,,,,,
1843,12/14/10 06:30:42 AM,55.081,,,,,,,
1844,12/14/10 07:00:43 AM,54.995,,,,,,,
1845,12/14/10 07:30:44 AM,54.909,,,,,,,
1846,12/14/10 08:00:45 AM,54.820,,,,,,,
1847,12/14/10 08:30:46 AM,54.734,,,,,,,
1848,12/14/10 09:00:47 AM,54.648,,,,,,,
1849,12/14/10 09:30:48 AM,54.561,,,,,,,
1850,12/14/10 10:00:49 AM,54.473,,,,,,,
1851,12/14/10 10:30:50 AM,54.473,,,,,,,
1852,12/14/10 11:00:51 AM,54.430,,,,,,,
1853,12/14/10 11:30:52 AM,54.387,,,,,,,
1854,12/14/10 12:00:53 PM,54.387,,,,,,,
1855,12/14/10 12:30:54 PM,54.387,,,,,,,
1856,12/14/10 01:00:55 PM,54.387,,,,,,,
1857,12/14/10 01:30:56 PM,54.343,,,,,,,
1858,12/14/10 02:00:57 PM,54.300,,,,,,,
1859,12/14/10 02:30:58 PM,54.212,,,,,,,
1860,12/14/10 03:00:59 PM,54.169,,,,,,,
1861,12/14/10 03:31:00 PM,54.037,,,,,,,
1862,12/14/10 04:01:01 PM,53.908,,,,,,,
1863,12/14/10 04:31:02 PM,53.776,,,,,,,
1864,12/14/10 05:01:03 PM,53.602,,,,,,,
1865,12/14/10 05:31:04 PM,53.427,,,,,,,
1866,12/14/10 06:01:05 PM,53.253,,,,,,,
1867,12/14/10 06:31:06 PM,53.078,,,,,,,
1868,12/14/10 07:01:07 PM,52.903,,,,,,,
1869,12/14/10 07:31:08 PM,52.641,,,,,,,
1870,12/14/10 08:01:09 PM,52.423,,,,,,,
1871,12/14/10 08:31:10 PM,52.291,,,,,,,
1872,12/14/10 09:01:11 PM,52.115,,,,,,,
1873,12/14/10 09:31:12 PM,51.940,,,,,,,
1874,12/14/10 10:01:13 PM,51.721,,,,,,,
1875,12/14/10 10:31:14 PM,51.501,,,,,,,
1876,12/14/10 11:01:15 PM,51.282,,,,,,,
1877,12/14/10 11:31:16 PM,51.062,,,,,,,
1878,12/15/10 12:01:17 AM,50.797,,,,,,,
1879,12/15/10 12:31:18 AM,50.311,,,,,,,
1880,12/15/10 01:01:19 AM,49.914,,,,,,,
1881,12/15/10 01:31:20 AM,49.692,,,,,,,
1882,12/15/10 02:01:21 AM,49.561,,,,,,,
1883,12/15/10 02:31:22 AM,49.383,,,,,,,
1884,12/15/10 03:01:23 AM,49.204,,,,,,,
1885,12/15/10 03:31:24 AM,49.073,,,,,,,
1886,12/15/10 04:01:25 AM,48.895,,,,,,,
1887,12/15/10 04:31:26 AM,48.762,,,,,,,
1888,12/15/10 05:01:27 AM,48.628,,,,,,,
1889,12/15/10 05:31:28 AM,48.538,,,,,,,
1890,12/15/10 06:01:29 AM,48.405,,,,,,,
1891,12/15/10 06:31:30 AM,48.272,,,,,,,
1892,12/15/10 07:01:31 AM,48.182,,,,,,,
1893,12/15/10 07:31:32 AM,48.049,,,,,,,
1894,12/15/10 08:01:33 AM,47.959,,,,,,,
1895,12/15/10 08:31:34 AM,47.781,,,,,,,
1896,12/15/10 09:01:35 AM,47.647,,,,,,,
1897,12/15/10 09:31:36 AM,47.512,,,,,,,
1898,12/15/10 10:01:37 AM,47.422,,,,,,,
1899,12/15/10 10:31:38 AM,47.334,,,,,,,
1900,12/15/10 11:01:39 AM,47.244,,,,,,,
1901,12/15/10 11:31:40 AM,47.154,,,,,,,
1902,12/15/10 12:01:41 PM,46.886,,,,,,,
1903,12/15/10 12:31:42 PM,46.346,,,,,,,
1904,12/15/10 01:01:43 PM,46.031,,,,,,,
1905,12/15/10 01:31:44 PM,45.534,,,,,,,
1906,12/15/10 02:01:45 PM,45.307,,,,,,,
1907,12/15/10 02:31:46 PM,45.262,,,,,,,
1908,12/15/10 03:01:47 PM,45.307,,,,,,,
1909,12/15/10 03:31:48 PM,45.354,,,,,,,
1910,12/15/10 04:01:49 PM,45.444,,,,,,,
1911,12/15/10 04:31:50 PM,45.534,,,,,,,
1912,12/15/10 05:01:51 PM,45.624,,,,,,,
1913,12/15/10 05:31:52 PM,45.669,,,,,,,
1914,12/15/10 06:01:53 PM,45.761,,,,,,,
1915,12/15/10 06:31:54 PM,45.851,,,,,,,
1916,12/15/10 07:01:55 PM,45.896,,,,,,,
1917,12/15/10 07:31:56 PM,45.851,,,,,,,
1918,12/15/10 08:01:57 PM,45.851,,,,,,,
1919,12/15/10 08:31:58 PM,45.761,,,,,,,
1920,12/15/10 09:01:59 PM,45.624,,,,,,,
1921,12/15/10 09:32:00 PM,45.534,,,,,,,
1922,12/15/10 10:02:01 PM,45.399,,,,,,,
1923,12/15/10 10:32:02 PM,45.262,,,,,,,
1924,12/15/10 11:02:03 PM,45.127,,,,,,,
1925,12/15/10 11:32:04 PM,45.082,,,,,,,
1926,12/16/10 12:02:05 AM,45.262,,,,,,,
1927,12/16/10 12:32:06 AM,45.307,,,,,,,
1928,12/16/10 01:02:07 AM,45.262,,,,,,,
1929,12/16/10 01:32:08 AM,45.082,,,,,,,
1930,12/16/10 02:02:09 AM,44.901,,,,,,,
1931,12/16/10 02:32:10 AM,44.719,,,,,,,
1932,12/16/10 03:02:11 AM,44.537,,,,,,,
1933,12/16/10 03:32:12 AM,44.310,,,,,,,
1934,12/16/10 04:02:13 AM,44.173,,,,,,,
1935,12/16/10 04:32:14 AM,44.037,,,,,,,
1936,12/16/10 05:02:15 AM,43.945,,,,,,,
1937,12/16/10 05:32:16 AM,43.900,,,,,,,
1938,12/16/10 06:02:17 AM,43.808,,,,,,,
1939,12/16/10 06:32:18 AM,43.763,,,,,,,
1940,12/16/10 07:02:19 AM,43.716,,,,,,,
1941,12/16/10 07:32:20 AM,43.671,,,,,,,
1942,12/16/10 08:02:21 AM,43.624,,,,,,,
1943,12/16/10 08:32:22 AM,43.579,,,,,,,
1944,12/16/10 09:02:23 AM,43.579,,,,,,,
1945,12/16/10 09:32:24 AM,43.534,,,,,,,
1946,12/16/10 10:02:25 AM,43.534,,,,,,,
1947,12/16/10 10:32:26 AM,43.534,,,,,,,
1948,12/16/10 11:02:27 AM,43.488,,,,,,,
1949,12/16/10 11:32:28 AM,43.443,,,,,,,
1950,12/16/10 12:02:29 PM,43.396,,,,,,,
1951,12/16/10 12:32:30 PM,43.351,,,,,,,
1952,12/16/10 01:02:31 PM,43.306,,,,,,,
1953,12/16/10 01:32:32 PM,43.259,,,,,,,
1954,12/16/10 02:02:33 PM,43.214,,,,,,,
1955,12/16/10 02:32:34 PM,43.259,,,,,,,
1956,12/16/10 03:02:35 PM,43.259,,,,,,,
1957,12/16/10 03:32:36 PM,43.259,,,,,,,
1958,12/16/10 04:02:37 PM,43.030,,,,,,,
1959,12/16/10 04:32:38 PM,42.892,,,,,,,
1960,12/16/10 05:02:39 PM,42.663,,,,,,,
1961,12/16/10 05:32:40 PM,42.525,,,,,,,
1962,12/16/10 06:02:41 PM,42.294,,,,,,,
1963,12/16/10 06:32:42 PM,42.202,,,,,,,
1964,12/16/10 07:02:43 PM,42.156,,,,,,,
1965,12/16/10 07:32:44 PM,42.109,,,,,,,
1966,12/16/10 08:02:45 PM,42.064,,,,,,,
1967,12/16/10 08:32:46 PM,41.925,,,,,,,
1968,12/16/10 09:02:47 PM,41.740,,,,,,,
1969,12/16/10 09:32:48 PM,41.601,,,,,,,
1970,12/16/10 10:02:49 PM,41.416,,,,,,,
1971,12/16/10 10:32:50 PM,41.184,,,,,,,
1972,12/16/10 11:02:51 PM,40.998,,,,,,,
1973,12/16/10 11:32:52 PM,40.764,,,,,,,
1974,12/17/10 12:02:53 AM,40.579,,,,,,,
1975,12/17/10 12:32:54 AM,40.345,,,,,,,
1976,12/17/10 01:02:55 AM,40.111,,,,,,,
1977,12/17/10 01:32:56 AM,39.924,,,,,,,
1978,12/17/10 02:02:57 AM,39.736,,,,,,,
1979,12/17/10 02:32:58 AM,39.549,,,,,,,
1980,12/17/10 03:02:59 AM,39.454,,,,,,,
1981,12/17/10 03:33:00 AM,39.313,,,,,,,
1982,12/17/10 04:03:01 AM,39.173,,,,,,,
1983,12/17/10 04:33:02 AM,39.031,,,,,,,
1984,12/17/10 05:03:03 AM,38.889,,,,,,,
1985,12/17/10 05:33:04 AM,38.795,,,,,,,
1986,12/17/10 06:03:05 AM,38.653,,,,,,,
1987,12/17/10 06:33:06 AM,38.557,,,,,,,
1988,12/17/10 07:03:07 AM,38.464,,,,,,,
1989,12/17/10 07:33:08 AM,38.368,,,,,,,
1990,12/17/10 08:03:09 AM,38.273,,,,,,,
1991,12/17/10 08:33:10 AM,38.179,,,,,,,
1992,12/17/10 09:03:11 AM,38.037,,,,,,,
1993,12/17/10 09:33:12 AM,37.893,,,,,,,
1994,12/17/10 10:03:13 AM,37.751,,,,,,,
1995,12/17/10 10:33:14 AM,37.656,,,,,,,
1996,12/17/10 11:03:15 AM,37.513,,,,,,,
1997,12/17/10 11:33:16 AM,37.416,,,,,,,
1998,12/17/10 12:03:17 PM,37.321,,,,,,,
1999,12/17/10 12:33:18 PM,37.321,,,,,,,
2000,12/17/10 01:03:19 PM,37.274,,,,,,,
2001,12/17/10 01:33:20 PM,37.225,,,,,,,
2002,12/17/10 02:03:21 PM,37.179,,,,,,,
2003,12/17/10 02:33:22 PM,37.179,,,,,,,
2004,12/17/10 03:03:23 PM,37.274,,,,,,,
2005,12/17/10 03:33:24 PM,37.369,,,,,,,
2006,12/17/10 04:03:25 PM,37.513,,,,,,,
2007,12/17/10 04:33:26 PM,37.751,,,,,,,
2008,12/17/10 05:03:27 PM,37.942,,,,,,,
2009,12/17/10 05:33:28 PM,38.131,,,,,,,
2010,12/17/10 06:03:29 PM,38.322,,,,,,,
2011,12/17/10 06:33:30 PM,38.606,,,,,,,
2012,12/17/10 07:03:31 PM,39.031,,,,,,,
2013,12/17/10 07:33:32 PM,39.549,,,,,,,
2014,12/17/10 08:03:33 PM,40.204,,,,,,,
2015,12/17/10 08:33:34 PM,40.858,,,,,,,
2016,12/17/10 09:03:35 PM,40.858,,,,,,,
2017,12/17/10 09:33:36 PM,40.764,,,,,,,
2018,12/17/10 10:03:37 PM,40.858,,,,,,,
2019,12/17/10 10:33:38 PM,41.090,,,,,,,
2020,12/17/10 11:03:39 PM,41.416,,,,,,,
2021,12/17/10 11:33:40 PM,41.787,,,,,,,
2022,12/18/10 12:03:41 AM,42.156,,,,,,,
2023,12/18/10 12:33:42 AM,42.616,,,,,,,
2024,12/18/10 01:03:43 AM,43.075,,,,,,,
2025,12/18/10 01:33:44 AM,43.488,,,,,,,
2026,12/18/10 02:03:45 AM,43.853,,,,,,,
2027,12/18/10 02:33:46 AM,44.173,,,,,,,
2028,12/18/10 03:03:47 AM,44.492,,,,,,,
2029,12/18/10 03:33:48 AM,44.764,,,,,,,
2030,12/18/10 04:03:49 AM,45.036,,,,,,,
2031,12/18/10 04:33:50 AM,45.262,,,,,,,
2032,12/18/10 05:03:51 AM,45.489,,,,,,,
2033,12/18/10 05:33:52 AM,45.714,,,,,,,
2034,12/18/10 06:03:53 AM,45.941,,,,,,,
2035,12/18/10 06:33:54 AM,46.166,,,,,,,
2036,12/18/10 07:03:55 AM,46.346,,,,,,,
2037,12/18/10 07:33:56 AM,46.481,,,,,,,
2038,12/18/10 08:03:57 AM,46.616,,,,,,,
2039,12/18/10 08:33:58 AM,46.751,,,,,,,
2040,12/18/10 09:03:59 AM,46.841,,,,,,,
2041,12/18/10 09:34:00 AM,47.064,,,,,,,
2042,12/18/10 10:04:01 AM,47.422,,,,,,,
2043,12/18/10 10:34:02 AM,47.736,,,,,,,
2044,12/18/10 11:04:03 AM,47.871,,,,,,,
2045,12/18/10 11:34:04 AM,47.691,,,,,,,
2046,12/18/10 12:04:05 PM,47.602,,,,,,,
2047,12/18/10 12:34:06 PM,47.647,,,,,,,
